Date,SPX,META,AMZN,AAPL,NFLX,GOOG
2023-05-15,4136.279785,238.860001,111.199997,172.070007,335.890015,116.959999
2023-05-16,4109.899902,238.820007,113.400002,172.070007,333.750000,120.089996
2023-05-17,4158.770020,242.490005,115.500000,172.690002,339.959991,121.480003
2023-05-18,4198.049805,246.850006,118.150002,175.050003,371.290009,123.519997
2023-05-19,4191.979980,245.639999,116.250000,175.160004,365.359985,123.250000
2023-05-22,4192.629883,248.320007,115.010002,174.199997,363.010010,125.870003
2023-05-23,4145.580078,246.740005,114.989998,171.559998,355.989990,123.290001
2023-05-24,4115.240234,249.210007,116.750000,171.839996,364.850006,121.639999
2023-05-25,4151.279785,252.690002,115.000000,172.990005,359.000000,124.349998
2023-05-26,4205.450195,262.040009,120.110001,175.429993,378.880005,125.430000
2023-05-30,4205.520020,262.519989,121.660004,177.300003,392.980011,124.639999
2023-05-31,4179.830078,264.720001,120.580002,177.250000,395.230011,123.370003
2023-06-01,4221.020020,272.609985,122.769997,180.089996,403.130005,124.370003
2023-06-02,4282.370117,272.609985,124.250000,180.949997,400.470001,125.230003
2023-06-05,4273.790039,271.390015,125.300003,179.580002,403.540009,126.629997
2023-06-06,4283.850098,271.119995,126.610001,179.210007,399.290009,127.910004
2023-06-07,4267.520020,263.600006,121.230003,177.820007,399.769989,122.940002
2023-06-08,4293.930176,264.579987,124.250000,180.570007,409.369995,122.669998
2023-06-09,4298.859863,264.950012,123.430000,180.960007,420.019989,122.870003
2023-06-12,4338.930176,271.049988,126.570000,183.789993,423.970001,124.349998
2023-06-13,4369.009766,271.320007,126.660004,183.309998,435.730011,124.430000
2023-06-14,4372.589844,273.350006,126.419998,183.949997,440.859985,124.379997
2023-06-15,4425.839844,281.829987,127.110001,186.009995,445.269989,125.790001
2023-06-16,4409.589844,281.000000,125.489998,184.919998,431.959991,124.059998
2023-06-20,4388.709961,284.329987,125.779999,185.009995,434.700012,123.849998
2023-06-21,4365.689941,281.640015,124.830002,183.960007,424.450012,121.260002
2023-06-22,4381.890137,284.880005,130.149994,187.000000,422.480011,123.870003
2023-06-23,4348.330078,288.730011,129.330002,186.679993,424.019989,123.019997
2023-06-26,4328.819824,278.470001,127.330002,185.270004,415.940002,119.089996
2023-06-27,4378.410156,287.049988,129.179993,188.059998,417.079987,119.010002
2023-06-28,4376.859863,285.290009,129.039993,189.250000,429.839996,121.080002
2023-06-29,4396.439941,281.529999,127.900002,189.589996,428.239990,120.010002
2023-06-30,4450.379883,286.980011,130.360001,193.970001,440.489990,120.970001
